MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.3155,27.0,4.419243986254296,1.2164948453608246,2321.0,2.65864833906071,33.43,-117.62,2.31
3.0833,27.0,4.714285714285714,0.9806949806949807,606.0,2.33976833976834,32.76,-117.08,1.554
4.2703,36.0,5.966555183946488,1.0133779264214047,964.0,3.2240802675585285,33.83,-118.11,2.209
2.0278,31.0,2.8469284994964754,1.0916414904330312,3107.0,3.1289023162134946,34.06,-118.31,3.6
3.7625,10.0,8.442105263157895,1.8526315789473684,540.0,2.8421052631578947,38.94,-120.72,1.132
3.7067,45.0,4.843283582089552,1.0970149253731343,1064.0,3.970149253731343,33.98,-118.34,1.366
4.4211,41.0,5.656903765690377,1.1652719665271967,1047.0,2.190376569037657,34.01,-118.47,4.629
5.2415,12.0,5.1610337972166995,1.0210735586481112,8190.0,3.256461232604374,37.38,-121.85,2.865
2.725,28.0,5.484732824427481,1.1259541984732824,724.0,2.763358778625954,34.09,-117.69,1.402
3.5972,26.0,5.285714285714286,1.227405247813411,1235.0,3.6005830903790086,33.78,-117.88,1.875
15.0001,46.0,6.0,0.8,13.0,2.6,37.5,-122.14,5.00001
4.1957,11.0,5.569587628865979,0.9561855670103093,1267.0,3.265463917525773,35.31,-119.04,0.927
4.0385,33.0,5.027863777089784,1.043343653250774,1412.0,4.371517027863777,37.36,-121.82,1.676
1.5156,52.0,2.75,1.0810810810810811,227.0,1.5337837837837838,34.15,-118.14,1.875
5.2305,34.0,6.092006033182503,1.0467571644042233,2269.0,3.4223227752639516,33.92,-118.01,2.051
3.5057,36.0,5.544117647058823,1.0252100840336134,1111.0,2.3340336134453783,37.94,-122.07,2.051
3.9792,42.0,5.263513513513513,0.9797297297297297,450.0,3.0405405405405403,34.19,-118.41,1.938
4.0333,10.0,4.857142857142857,1.0214285714285714,354.0,2.5285714285714285,39.15,-121.1,1.615
3.9167,34.0,5.85140562248996,0.9718875502008032,735.0,2.9518072289156625,37.63,-122.09,1.895
3.1389,23.0,4.052013422818792,1.0956375838926173,1275.0,2.139261744966443,32.75,-117.23,1.018
6.4664,17.0,6.8609467455621305,0.9585798816568047,1076.0,3.1834319526627217,37.23,-121.81,2.783
3.0417,41.0,6.0092879256965945,1.1362229102167183,1204.0,3.7275541795665634,33.88,-118.23,1.137
3.6301,7.0,5.766690091356289,1.0702740688685874,4399.0,3.0913562895291635,33.25,-117.32,1.709
6.2079,12.0,6.2322097378277155,0.9737827715355806,2106.0,2.6292134831460676,33.24,-117.2,3.073
2.1726,23.0,4.287179487179487,0.9871794871794872,1060.0,2.717948717948718,41.02,-124.16,0.755
2.3125,15.0,5.681022880215343,1.098250336473755,1737.0,2.3378196500672948,38.38,-120.77,1.286
2.936,17.0,3.300337457817773,1.0686164229471316,2517.0,2.831271091113611,34.2,-118.44,2.325
