MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.9643,46.0,5.526315789473684,1.0526315789473684,69.0,3.6315789473684212,34.0,-118.41,2.75
3.4625,52.0,4.953271028037383,1.1214953271028036,1127.0,3.5109034267912773,34.12,-118.21,1.739
4.0174,28.0,5.028056112224449,1.0681362725450902,2846.0,2.8517034068136273,37.28,-121.96,2.739
2.6736,52.0,4.0,1.0977011494252873,345.0,1.9827586206896552,37.84,-122.26,1.913
7.0329,11.0,7.450865051903114,1.065051903114187,9671.0,3.3463667820069203,33.97,-117.83,3.683
5.4485,25.0,5.685714285714286,0.9918367346938776,976.0,3.983673469387755,33.74,-117.95,2.252
2.625,42.0,4.152777777777778,1.0208333333333333,312.0,2.1666666666666665,34.1,-118.25,1.643
1.875,33.0,141.9090909090909,25.636363636363637,30.0,2.727272727272727,38.91,-120.1,5.00001
4.1739,36.0,5.459627329192546,0.9855072463768116,1385.0,2.867494824016563,34.09,-117.71,1.587
9.3959,52.0,7.512096774193548,0.9556451612903226,1366.0,2.754032258064516,37.85,-122.24,5.00001
1.4792,34.0,3.656429942418426,1.0595009596928984,2194.0,4.211132437619962,34.0,-118.25,0.958
4.2308,49.0,6.328671328671328,1.013986013986014,1006.0,2.344988344988345,38.12,-122.23,1.458
6.5616,33.0,6.393805309734513,1.002212389380531,1300.0,2.8761061946902653,33.74,-117.8,2.902
3.9479,35.0,5.362862010221465,1.0170357751277683,2110.0,3.594548551959114,33.78,-117.97,2.038
1.6875,19.0,5.279176201372998,1.2013729977116705,1266.0,2.897025171624714,33.92,-116.77,0.63
3.25,20.0,4.72093023255814,1.1162790697674418,494.0,2.872093023255814,33.83,-117.94,3.5
2.2721,40.0,4.62890625,0.86328125,676.0,2.640625,36.32,-119.72,0.526
9.8091,4.0,6.760869565217392,1.108695652173913,128.0,2.782608695652174,33.75,-118.41,5.00001
6.7248,18.0,7.174083769633508,1.0209424083769634,2477.0,3.242146596858639,34.28,-118.54,3.772
3.6,32.0,4.643086816720257,1.0192926045016077,1177.0,3.784565916398714,34.23,-118.37,1.646
10.0187,20.0,8.496376811594203,1.1666666666666667,890.0,3.2246376811594204,37.21,-121.95,5.00001
4.5909,35.0,5.545945945945946,1.054054054054054,753.0,4.07027027027027,34.23,-118.41,1.792
